id,name,full name,country,birth,height,weight,foot,team,jersey,league,formation,value,wage,position,continent,age
248398,Z. Thior,Zourdine Mouhemed Thior,Senegal,1997-07-09,170,57,Right,Real Sociedad,38,La Liga,RW,800000.0,5000.0,Attacker,Africa,23
237032,Javi Jiménez,Javier Jiménez García,Spain,1997-03-11,182,73,Right,Valencia CF,32,La Liga,CB,575000.0,6000.0,Defender,Europe,23
248710,Paulino,Paulino de la Fuente Gómez,Spain,1997-06-27,180,74,Left,Deportivo Alavés,32,La Liga,RM CAM,800000.0,5000.0,Midfielder,Europe,23
237934,Erik Ruiz,Erik Ruiz Álvarez,Spain,1995-03-08,182,77,Left,Deportivo Alavés,36,La Liga,CB,575000.0,4000.0,Defender,Europe,25
246049,A. Lupu,Andrei Daniel Lupu,Romania,1998-02-24,172,69,Right,Deportivo Alavés,33,La Liga,ST,775000.0,4000.0,Attacker,Europe,22
240782,Víctor López,Víctor López Ibáñez,Spain,1997-05-12,177,71,Right,Deportivo Alavés,34,La Liga,RM,800000.0,5000.0,Midfielder,Europe,23
245631,Perera,Antonio Perera Calderón,Spain,1997-06-08,185,78,Left,Deportivo Alavés,30,La Liga,CDM CM,725000.0,4000.0,Midfielder,Europe,23
248456,Miguel Marí,Miguel Marí Sánchez,Spain,1997-06-30,185,73,Right,SD Eibar,27,La Liga,CM CDM CAM,725000.0,4000.0,Midfielder,Europe,23
240860,José Lara,José Alonso Lara,Spain,2000-03-07,162,59,Left,Sevilla FC,26,La Liga,RM LM,975000.0,2000.0,Midfielder,Europe,20
220388,S. Chakla,Sofian Chakla,Morocco,1993-09-02,187,73,Right,Villarreal CF,22,La Liga,CB,525000.0,6000.0,Defender,Africa,27
254123,Migue Leal,Miguel Ángel Leal Díaz,Spain,1997-02-01,175,68,Right,Villarreal CF,36,La Liga,RB,625000.0,5000.0,Defender,Europe,23
252590,Fer Niño,Fernando Niño Rodríguez,Spain,2000-10-24,190,74,Right,Villarreal CF,34,La Liga,ST,950000.0,3000.0,Attacker,Europe,19
236940,Darío Poveda,Darío Poveda Romera,Spain,1997-03-13,185,74,Right,Atlético Madrid,40,La Liga,ST,575000.0,8000.0,Attacker,Europe,23
255781,Ricard,Ricard Sánchez Sendra,Spain,2000-02-22,175,66,Right,Atlético Madrid,42,La Liga,RB RM,550000.0,4000.0,Defender,Europe,20
243308,Álex Dos Santos,Alejandro Dos Santos Ferreira,Brazil,1999-01-15,185,78,Right,Atlético Madrid,37,La Liga,GK,675000.0,4000.0,Goalkepper,South America,21
246606,Fran García,Francisco José García Torres,Spain,1999-08-14,167,60,Left,Real Madrid,37,La Liga,LB LW,725000.0,11000.0,Defender,Europe,21
247411,Altube,Diego Altube Suárez,Spain,2000-02-22,187,87,Right,Real Madrid,26,La Liga,GK,675000.0,7000.0,Goalkepper,Europe,20
241488,Sillero,Jon Sillero Monreal,Spain,1998-05-24,177,79,Right,Athletic Club de Bilbao,26,La Liga,CB RB,600000.0,3000.0,Defender,Europe,22
245895,Iván,Iván Navarro Mateos,Spain,1997-04-26,182,77,Left,Real Betis,36,La Liga,LM,550000.0,4000.0,Midfielder,Europe,23
243397,Daniel Rebollo,Daniel Rebollo Franco,Spain,1999-12-10,187,78,Right,Real Betis,30,La Liga,GK,675000.0,1000.0,Goalkepper,Europe,20
252864,Bermejo,Sergio Bermejo Lillo,Spain,1997-08-17,170,67,Left,RC Celta,28,La Liga,CAM RM LM,625000.0,3000.0,Midfielder,Europe,23
246352,Guillamón,Hugo Guillamón Sammartín,Spain,2000-01-31,177,73,Right,Valencia CF,33,La Liga,CB,750000.0,3000.0,Defender,Europe,20
255140,Gozálbez,Pablo Gozálbez Gilabert,Spain,2001-04-30,170,64,Right,Valencia CF,38,La Liga,CAM CF,750000.0,2000.0,Midfielder,Europe,19
231695,Aritz Castro,Aritz Castro Pérez,Spain,1998-05-20,177,77,Right,Deportivo Alavés,31,La Liga,GK,525000.0,2000.0,Goalkepper,Europe,22
254506,Iñaki Álvarez,Iñaki Álvarez Goñi,Spain,1997-06-18,182,76,Right,CA Osasuna,37,La Liga,GK,475000.0,4000.0,Goalkepper,Europe,23
236727,Pepe Mena,José Mena Rodríguez,Spain,1998-05-15,175,63,Right,Sevilla FC,32,La Liga,CDM CM CAM,550000.0,2000.0,Midfielder,Europe,22
231320,José Amo,José María Amo Torres,Spain,1998-04-09,180,74,Right,Sevilla FC,28,La Liga,CB,550000.0,2000.0,Defender,Europe,22
235999,L. García,Luis Alberto García Pacheco,Colombia,1998-03-20,190,81,Right,Sevilla FC,27,La Liga,GK,450000.0,2000.0,Goalkepper,South America,22
246926,Pepe Castaño,José Castaño Muñoz,Spain,1998-12-10,182,74,Right,Villarreal CF,33,La Liga,CB,550000.0,4000.0,Defender,Europe,21
252598,Sergio Lozano,Sergio Lozano Lluch,Spain,1999-03-24,175,69,Right,Villarreal CF,51,La Liga,CM CDM,800000.0,4000.0,Midfielder,Europe,21
245419,Joan Monterde,Joan Monterde Raygal,Spain,1997-12-18,167,59,Right,Levante UD,31,La Liga,CAM RM,625000.0,4000.0,Midfielder,Europe,22
243312,Pablo Martínez,Pablo Martínez Andrés,Spain,1998-02-22,182,73,Right,Levante UD,36,La Liga,CM CAM,625000.0,4000.0,Midfielder,Europe,22
234788,Eliseo Falcón,Eliseo Falcón Falcón,Spain,1997-02-11,187,83,Right,Levante UD,40,La Liga,CB RB,550000.0,4000.0,Defender,Europe,23
241127,Gonzalo Pereira,Gonzalo Pereira Cejudo,Spain,1997-02-14,180,74,Right,Levante UD,29,La Liga,CB,500000.0,4000.0,Defender,Europe,23
214646,Víctor Ruiz,Víctor Ruiz Ramos,Spain,1995-04-12,175,73,Left,Levante UD,30,La Liga,CB LB,450000.0,4000.0,Defender,Europe,25
236033,Dani Cárdenas,Daniel Cárdenas Líndez,Spain,1997-03-28,185,79,Right,Levante UD,26,La Liga,GK,475000.0,3000.0,Goalkepper,Europe,23
252087,Y. Diori,Yacouba Diori Hamani Magagi,Niger,1997-09-08,180,78,Right,Getafe CF,27,La Liga,CB,525000.0,3000.0,Defender,Africa,23
230877,Unai Etxebarría,Unai Etxebarría Martín,Spain,1996-08-30,187,78,Left,Granada CF,35,La Liga,GK,400000.0,3000.0,Goalkepper,Europe,24
252837,Nico Melamed,Nicolás Melamed Ribaudo,Spain,2001-04-11,172,64,Right,RCD Espanyol,33,La Liga,CAM CM LM,625000.0,2000.0,Midfielder,Europe,19
248202,Elias Ramírez,Elias Ramírez García,Spain,1999-04-23,193,79,Right,RCD Mallorca,28,La Liga,GK,575000.0,2000.0,Goalkepper,Europe,21
246112,N. Djouahra,Näis Djouahra,France,1999-11-23,170,67,Right,Real Sociedad,31,La Liga,LW,650000.0,3000.0,Attacker,Europe,20
254263,Esquerdo,Vicente Esquerdo Santas,Spain,1999-01-02,180,73,Left,Valencia CF,34,La Liga,CAM CM,550000.0,4000.0,Midfielder,Europe,21
244005,Endika,Endika Irigoyen Bravo,Spain,1997-01-25,177,68,Left,CA Osasuna,29,La Liga,LB,375000.0,4000.0,Defender,Europe,23
255268,Javi Martínez,Javier Martínez Calvo,Spain,1999-12-22,180,73,Right,CA Osasuna,33,La Liga,ST RM LM,650000.0,3000.0,Attacker,Europe,20
228456,Juan Pérez,Juan Manuel Pérez Ruiz,Spain,1996-07-15,187,83,Right,CA Osasuna,26,La Liga,GK,375000.0,3000.0,Goalkepper,Europe,24
248165,A. Rațiu,Andrei Florin Rațiu,Romania,1998-06-20,182,72,Right,Villarreal CF,27,La Liga,RB,500000.0,3000.0,Defender,Europe,22
246928,Iván Martín,Iván Martín Núñez,Spain,1999-02-14,177,69,Left,Villarreal CF,30,La Liga,CAM CM,550000.0,4000.0,Midfielder,Europe,21
245635,Dani Sandoval,Daniel Sandoval Fernández,Spain,1998-02-16,177,71,Left,Levante UD,32,La Liga,LM RM,550000.0,3000.0,Midfielder,Europe,22
255953,Ander Iru,Ander Iruarrizaga Díez,Spain,1998-08-22,187,73,Right,Athletic Club de Bilbao,35,La Liga,GK,300000.0,2000.0,Goalkepper,Europe,22
247089,Julio Alonso,Julio Alonso Sosa,Spain,1998-12-14,170,62,Right,Real Betis,40,La Liga,LB RB,375000.0,2000.0,Defender,Europe,21
247170,Iago Indias,Iago Indias Fernández,Spain,1996-01-03,177,68,Right,RCD Espanyol,32,La Liga,CB CDM,300000.0,3000.0,Defender,Europe,24
248148,Zubimendi,Martín Zubimendi Ibáñez,Spain,1999-02-02,180,73,Right,Real Sociedad,36,La Liga,CM,450000.0,3000.0,Midfielder,Europe,21
255270,Zabarte,Gorka Zabarte Moreno,Spain,1999-01-09,175,76,Right,CA Osasuna,38,La Liga,CB RB,425000.0,3000.0,Defender,Europe,21
240873,Genaro,Genaro Rodríguez Serrano,Spain,1998-03-23,182,71,Right,Sevilla FC,33,La Liga,CM CB,400000.0,2000.0,Midfielder,Europe,22
251922,Soberón,Mario Soberón Gutiérrez,Spain,1997-05-18,177,73,Right,Levante UD,28,La Liga,ST,400000.0,4000.0,Attacker,Europe,23
243034,Alfon,Alfonso González Martínez,Spain,1999-05-04,172,59,Right,Getafe CF,29,La Liga,ST,450000.0,3000.0,Attacker,Europe,21
221653,Fran Serrano,Francisco José Serrano Santos,Spain,1995-04-20,193,84,Right,Granada CF,27,La Liga,CB,300000.0,3000.0,Defender,Europe,25
254787,Pepe Sánchez,José Sánchez Martínez,Spain,2000-03-02,182,74,Right,Granada CF,39,La Liga,CB CDM,500000.0,2000.0,Defender,Europe,20
255393,Mario,Mario Rodríguez Ruíz,Spain,1997-03-03,175,63,Left,Granada CF,31,La Liga,LM RM CAM,375000.0,3000.0,Midfielder,Europe,23
255572,Meléndez,Alejandro Meléndez Ruiz,Spain,1999-05-13,177,66,Right,Real Betis,34,La Liga,CM,375000.0,3000.0,Midfielder,Europe,21
236882,Altamirano,Diego Altamirano Carbonell,Spain,1997-03-13,177,73,Right,Real Betis,29,La Liga,LW LM,325000.0,3000.0,Attacker,Europe,23
254099,Carlos Marín,Carlos Marín Tomás,Spain,1997-02-20,187,74,Right,Real Betis,31,La Liga,GK,240000.0,2000.0,Goalkepper,Europe,23
241055,Diego Pampín,Diego Varela Pampín,Spain,2000-03-15,175,71,Left,RC Celta,31,La Liga,LB LM,400000.0,2000.0,Defender,Europe,20
252866,Carreira,Sergio Carreira Vilariño,Spain,2000-10-13,170,69,Right,RC Celta,32,La Liga,RB,400000.0,900.0,Defender,Europe,19
255977,Ricard Pujol,Ricard Pujol Amat,Spain,1998-03-04,182,71,Left,RCD Espanyol,37,La Liga,LB CB,325000.0,3000.0,Defender,Europe,22
256059,Alkain,Xeber Alkain Mitxelena,Spain,1997-06-26,175,68,Right,Real Sociedad,27,La Liga,RW CAM,375000.0,4000.0,Attacker,Europe,23
255852,Corral,Roberto Corral García,Spain,1997-09-14,175,69,Left,Real Valladolid CF,34,La Liga,LB,300000.0,2000.0,Defender,Europe,23
256097,Javi López,Javier López Carballo,Spain,2002-03-25,182,74,Left,Deportivo Alavés,28,La Liga,LB,375000.0,500.0,Defender,Europe,18
254010,Ekhi Bravo,Ekhi Bravo Díaz,Spain,1997-11-30,180,74,Right,SD Eibar,29,La Liga,CAM,350000.0,3000.0,Midfielder,Europe,22
253214,Zarco,Amador Antonio Zarco Jiménez,Spain,1998-05-08,190,77,Right,SD Eibar,30,La Liga,GK,250000.0,2000.0,Goalkepper,Europe,22
245787,Iván Martínez,Iván Martínez Marqués,Spain,2002-02-19,180,69,Right,CA Osasuna,31,La Liga,GK,375000.0,500.0,Goalkepper,Europe,18
240904,Javi Vázquez,Javier María Vázquez López,Spain,2000-09-14,180,72,Right,Sevilla FC,35,La Liga,LWB LB,350000.0,650.0,Defender,Europe,20
256058,Pablo Pérez,Pablo Pérez Rico,Spain,2001-01-01,170,64,Left,Sevilla FC,40,La Liga,LB LM,350000.0,650.0,Defender,Europe,19
245599,Darío Ramos,Darío Ramos Pinazo,Spain,1999-10-19,190,78,Right,Getafe CF,33,La Liga,GK,375000.0,1000.0,Goalkepper,Europe,20
254300,J. García,Jean Paul García,Colombia,2002-05-24,180,74,Right,Getafe CF,30,La Liga,GK,350000.0,500.0,Goalkepper,South America,18
254641,Ivi López,Iván López Cristóbal,Spain,1998-08-08,180,74,Right,CD Leganés,28,La Liga,CB RB LB,325000.0,3000.0,Defender,Europe,22
245561,Lombo,Pablo Lombo Suárez,Spain,1999-05-24,182,74,Right,CD Leganés,35,La Liga,GK,250000.0,2000.0,Goalkepper,Europe,21
254003,Arambarri,Aritz Arambarri Murua,Spain,1998-01-31,185,76,Right,Real Sociedad,33,La Liga,CB,220000.0,3000.0,Defender,Europe,22
255398,Julen Lobete,Julen Lobete Cienfuegos,Spain,2000-09-18,177,69,Right,Real Sociedad,35,La Liga,ST,250000.0,2000.0,Attacker,Europe,19
254265,F. Poulolo,Florent Gregoire Poulolo,France,1997-01-02,187,79,Right,Getafe CF,28,La Liga,CM CDM,240000.0,3000.0,Midfielder,Europe,23
255396,A. Mourid,Aymane Mourid,Morocco,2000-05-07,180,74,Right,CD Leganés,29,La Liga,CDM CB,240000.0,2000.0,Midfielder,Africa,20
255577,Dani Plomer,Daniel Plomer Gordillo,Spain,1998-11-30,182,78,Right,CD Leganés,31,La Liga,LM RM,240000.0,3000.0,Midfielder,Europe,21
255576,Mario,Mario Rafael Del Campo Escobar,Spain,1999-01-31,182,73,Left,CD Leganés,32,La Liga,LB,250000.0,3000.0,Defender,Europe,21
255854,Pacheco,Jon Pacheco Dozagarat,Spain,2001-01-08,182,77,Left,Real Sociedad,26,La Liga,CB,200000.0,1000.0,Defender,Europe,19
256096,Martínez,Jorge Martínez Losa González,Spain,1999-03-10,195,79,Right,Real Sociedad,29,La Liga,ST,230000.0,3000.0,Attacker,Europe,21
254913,Cubero,Sergio Cubero Ezcurra,Spain,1999-09-05,187,71,Right,SD Eibar,31,La Liga,RB CB,140000.0,2000.0,Defender,Europe,21
254786,Atienza,Miguel Ángel Atienza Villa,Spain,1999-05-27,185,77,Right,SD Eibar,33,La Liga,CM,180000.0,3000.0,Midfielder,Europe,21
251492,Guille Amor,Guillermo Amor Torres,Spain,2001-01-22,177,68,Right,Getafe CF,34,La Liga,CM,180000.0,1000.0,Midfielder,Europe,19
243831,B. Radulovic,Bojan Radulovic Samoukovic,Serbia,1999-12-29,193,79,Right,Deportivo Alavés,37,La Liga,ST,140000.0,2000.0,Attacker,Europe,20
20801,Cristiano Ronaldo,Cristiano Ronaldo dos Santos Aveiro,Portugal,1985-02-05,187,83,Right,Juventus,7,Serie A,ST LW,58500000.0,410000.0,Attacker,Europe,35
162835,S. Handanovič,Samir Handanovič,Slovenia,1984-07-14,193,92,Right,Inter,1,Serie A,GK,26000000.0,110000.0,Goalkepper,Europe,36
138956,G. Chiellini,Giorgio Chiellini,Italy,1984-08-14,187,84,Left,Juventus,3,Serie A,CB,22000000.0,200000.0,Defender,Europe,36
201024,K. Koulibaly,Kalidou Koulibaly,Senegal,1991-06-20,187,88,Right,Napoli,26,Serie A,CB,60000000.0,140000.0,Defender,Africa,29
182493,D. Godín,Diego Roberto Godín Leal,Uruguay,1986-02-16,187,78,Right,Inter,2,Serie A,CB,24000000.0,110000.0,Defender,South America,34
190460,C. Eriksen,Christian Dannemann Eriksen,Denmark,1992-02-14,180,76,Right,Inter,24,Serie A,CAM CM RM,52500000.0,125000.0,Midfielder,Europe,28
186153,W. Szczęsny,Wojciech Szczęsny,Poland,1990-04-18,195,89,Right,Juventus,1,Serie A,GK,41000000.0,145000.0,Goalkepper,Europe,30
211110,P. Dybala,Paulo Bruno Exequiel Dybala,Argentina,1993-11-15,177,74,Left,Juventus,10,Serie A,CF CAM,64500000.0,195000.0,Attacker,South America,26
192387,C. Immobile,Ciro Immobile,Italy,1990-02-20,185,84,Right,Lazio,17,Serie A,ST,50500000.0,110000.0,Attacker,Europe,30
175943,D. Mertens,Dries Mertens,Belgium,1987-05-06,170,60,Right,Napoli,14,Serie A,CF ST,40000000.0,135000.0,Attacker,Europe,33
143076,A. Gómez,Alejandro Darío Gómez,Argentina,1988-02-15,167,68,Right,Atalanta,10,Serie A,CAM CF ST,39000000.0,100000.0,Midfielder,South America,32
232363,M. Škriniar,Milan Škriniar,Slovakia,1995-02-11,187,79,Right,Inter,37,Serie A,CB,52000000.0,89000.0,Defender,Europe,25
192505,R. Lukaku,Romelu Lukaku Menama,Belgium,1993-05-13,190,93,Left,Inter,9,Serie A,ST,53000000.0,125000.0,Attacker,Europe,27
184344,L. Bonucci,Leonardo Bonucci,Italy,1987-05-01,190,84,Right,Juventus,19,Serie A,CB,28500000.0,155000.0,Defender,Europe,33
180206,M. Pjanić,Miralem Pjanić,Bosnia and Herzegovina,1990-04-02,177,72,Right,Juventus,5,Serie A,CM CDM,42500000.0,180000.0,Midfielder,Europe,30
198219,L. Insigne,Lorenzo Insigne,Italy,1991-06-04,162,58,Right,Napoli,24,Serie A,CF LW LM,46000000.0,130000.0,Attacker,Europe,29
198176,S. de Vrij,Stefan de Vrij,Netherlands,1992-02-05,187,78,Right,Inter,6,Serie A,CB,39000000.0,96000.0,Defender,Europe,28
235243,M. de Ligt,Matthijs de Ligt,Netherlands,1999-08-12,187,88,Right,Juventus,4,Serie A,CB,47500000.0,76000.0,Defender,Europe,21
167664,G. Higuaín,Gonzalo Gerardo Higuaín,Argentina,1987-12-10,185,88,Right,Juventus,21,Serie A,ST,34500000.0,170000.0,Attacker,South America,32
223848,S. Milinković-Savić,Sergej Milinković-Savić,Serbia,1995-02-27,190,76,Right,Lazio,21,Serie A,CM CDM CAM,50500000.0,73000.0,Midfielder,Europe,25
198706,Luis Alberto,Luis Alberto Romero Alconchel,Spain,1992-09-28,182,73,Right,Lazio,10,Serie A,CAM CM CF,45000000.0,84000.0,Midfielder,Europe,27
230621,G. Donnarumma,Gianluigi Donnarumma,Italy,1999-02-25,195,89,Right,Milan,99,Serie A,GK,41500000.0,34000.0,Goalkepper,Europe,21
41236,Z. Ibrahimović,Zlatan Ibrahimović,Sweden,1981-10-03,195,94,Right,Milan,21,Serie A,ST,14000000.0,58000.0,Attacker,Europe,38
200647,J. Iličić,Josip Iličić,Slovenia,1988-01-29,190,78,Left,Atalanta,72,Serie A,CF ST,28000000.0,92000.0,Attacker,Europe,32
231478,L. Martínez,Lautaro Javier Martínez,Argentina,1997-08-22,175,81,Right,Inter,10,Serie A,ST,44500000.0,79000.0,Attacker,South America,23
191043,Alex Sandro,Alex Sandro Lobo Silva,Brazil,1991-01-26,180,79,Left,Juventus,12,Serie A,LB LM,26500000.0,140000.0,Defender,South America,29
170890,B. Matuidi,Blaise Matuidi,France,1987-04-09,180,74,Left,Juventus,14,Serie A,CDM CM,20500000.0,135000.0,Midfielder,Europe,33
190483,Douglas Costa,Douglas Costa de Souza,Brazil,1990-09-14,172,69,Left,Juventus,11,Serie A,LM RW LW,31500000.0,150000.0,Midfielder,South America,30
199845,F. Acerbi,Francesco Acerbi,Italy,1988-02-10,193,87,Left,Lazio,33,Serie A,CB,23000000.0,71000.0,Defender,Europe,32
176266,Lucas Leiva,Lucas Pezzini Leiva,Brazil,1987-01-09,177,78,Right,Lazio,6,Serie A,CDM,20500000.0,71000.0,Midfielder,South America,33
192774,K. Manolas,Konstantinos Manolas,Greece,1991-06-14,187,83,Right,Napoli,44,Serie A,CB,30500000.0,92000.0,Defender,Europe,29
185020,José Callejón,José María Callejón Bueno,Spain,1987-02-11,177,73,Right,Napoli,7,Serie A,RM RW,24000000.0,96000.0,Midfielder,Europe,33
199914,Allan,Allan Marques Loureiro,Brazil,1991-01-08,175,73,Right,Napoli,5,Serie A,CM,31000000.0,100000.0,Midfielder,South America,29
180930,E. Džeko,Edin Džeko,Bosnia and Herzegovina,1986-03-17,193,79,Right,Roma,9,Serie A,ST,19500000.0,75000.0,Attacker,Europe,34
168435,S. Sirigu,Salvatore Sirigu,Italy,1987-01-12,193,79,Right,Torino,39,Serie A,GK,19000000.0,54000.0,Goalkepper,Europe,33
178518,R. Nainggolan,Radja Nainggolan,Belgium,1988-05-04,175,64,Right,Cagliari,4,Serie A,CAM CM CF,27500000.0,57000.0,Midfielder,Europe,32
215333,D. Zapata,Duván Esteban Zapata Banguera,Colombia,1991-04-01,187,87,Right,Atalanta,91,Serie A,ST,27000000.0,87000.0,Attacker,South America,29
216352,M. Brozović,Marcelo Brozović,Croatia,1992-11-16,180,68,Right,Inter,77,Serie A,CDM CM,28000000.0,80000.0,Midfielder,Europe,27
193082,J. Cuadrado,Juan Guillermo Cuadrado Bello,Colombia,1988-05-26,177,72,Right,Juventus,16,Serie A,RM RW RB,22500000.0,130000.0,Midfielder,South America,32
179846,S. Khedira,Sami Khedira,Germany,1987-04-04,187,89,Right,Juventus,6,Serie A,CM CDM,19500000.0,130000.0,Midfielder,Europe,33
186561,A. Ramsey,Aaron Ramsey,Wales,1990-12-26,182,76,Right,Juventus,8,Serie A,CM CAM,25500000.0,140000.0,Midfielder,Europe,29
1179,G. Buffon,Gianluigi Buffon,Italy,1978-01-28,193,92,Right,Juventus,77,Serie A,GK,2600000.0,58000.0,Goalkepper,Europe,42
212151,T. Strakosha,Thomas Strakosha,Albania,1995-03-19,193,78,Right,Lazio,1,Serie A,GK,26000000.0,43000.0,Goalkepper,Europe,25
210413,A. Romagnoli,Alessio Romagnoli,Italy,1995-01-12,187,78,Left,Milan,13,Serie A,CB,32000000.0,46000.0,Defender,Europe,25
226271,Fabián,Fabián Ruiz Peña,Spain,1996-04-03,187,69,Left,Napoli,8,Serie A,CM,35000000.0,76000.0,Midfielder,Europe,24
205175,A. Milik,Arkadiusz Milik,Poland,1994-02-28,185,78,Left,Napoli,99,Serie A,ST,33000000.0,91000.0,Attacker,Europe,26
221087,Pau López,Pau López Sabata,Spain,1994-12-13,187,77,Left,Roma,13,Serie A,GK,26000000.0,38000.0,Goalkepper,Europe,25
210008,A. Rabiot,Adrien Rabiot,France,1995-04-03,193,79,Left,Juventus,25,Serie A,CM CDM,27500000.0,105000.0,Midfielder,Europe,25
216409,M. Politano,Matteo Politano,Italy,1993-08-03,170,67,Left,Napoli,21,Serie A,RM RW ST,26500000.0,77000.0,Midfielder,Europe,27
185103,A. Kolarov,Aleksandar Kolarov,Serbia,1985-11-10,187,81,Left,Roma,11,Serie A,LB,10000000.0,52000.0,Defender,Europe,34
208596,A. Belotti,Andrea Belotti,Italy,1993-12-20,180,72,Right,Torino,9,Serie A,ST,28500000.0,63000.0,Attacker,Europe,26
156616,F. Ribéry,Franck Bilal Ribéry,France,1983-04-07,170,72,Right,Fiorentina,7,Serie A,LM CF LW,7500000.0,52000.0,Midfielder,Europe,37
198009,M. Perin,Mattia Perin,Italy,1992-11-10,187,77,Right,Genoa,1,Serie A,GK,19500000.0,20000.0,Goalkepper,Europe,27
184941,A. Sánchez,Alexis Alejandro Sánchez Sánchez,Chile,1988-12-19,167,62,Right,Inter,7,Serie A,LW LM,17000000.0,80000.0,Attacker,South America,31
211320,D. Rugani,Daniele Rugani,Italy,1994-07-29,190,83,Right,Juventus,24,Serie A,CB,20000000.0,87000.0,Defender,Europe,26
212404,F. Bernardeschi,Federico Bernardeschi,Italy,1994-02-16,185,77,Left,Juventus,33,Serie A,CAM RM,21500000.0,105000.0,Midfielder,Europe,26
235374,M. Lazzari,Manuel Lazzari,Italy,1993-11-29,175,67,Right,Lazio,29,Serie A,RM,21000000.0,57000.0,Midfielder,Europe,26
215330,J. Correa,Carlos Joaquín Correa,Argentina,1994-08-13,187,77,Right,Lazio,11,Serie A,CF ST CAM,24000000.0,57000.0,Attacker,South America,26
179645,S. Kjær,Simon Thorup Kjær,Denmark,1989-03-26,190,82,Right,Milan,24,Serie A,CB,14500000.0,46000.0,Defender,Europe,31
189125,G. Bonaventura,Giacomo Bonaventura,Italy,1989-08-22,180,74,Right,Milan,5,Serie A,CM,17000000.0,52000.0,Midfielder,Europe,31
210406,P. Zieliński,Piotr Zieliński,Poland,1994-05-20,180,74,Right,Napoli,20,Serie A,CM LM,22500000.0,71000.0,Midfielder,Europe,26
189881,C. Smalling,Chris Smalling,England,1989-11-22,193,81,Right,Roma,6,Serie A,CB,15000000.0,50000.0,Defender,Europe,30
192883,H. Mkhitaryan,Henrikh Mkhitaryan,Armenia,1989-01-21,177,74,Right,Roma,77,Serie A,RM CAM RW,17000000.0,53000.0,Midfielder,Asia,31
188829,N. Nkoulou,Nicolas N'Koulou,Cameroon,1990-03-27,182,77,Right,Torino,33,Serie A,CB,15000000.0,53000.0,Defender,Africa,30
186627,M. Balotelli,Mario Barwuah Balotelli,Italy,1990-08-12,190,93,Right,Brescia,45,Serie A,ST,18500000.0,25000.0,Attacker,Europe,30
159261,F. Quagliarella,Fabio Quagliarella,Italy,1983-01-31,180,78,Right,Sampdoria,27,Serie A,ST,6500000.0,39000.0,Attacker,Europe,37
205659,A. Cragno,Alessio Cragno,Italy,1994-06-28,182,78,Right,Cagliari,28,Serie A,GK,18000000.0,30000.0,Goalkepper,Europe,26
163489,A. Consigli,Andrea Consigli,Italy,1987-01-27,187,82,Right,Sassuolo,47,Serie A,GK,11000000.0,48000.0,Goalkepper,Europe,33
199110,L. Muriel,Luis Fernando Muriel Fruto,Colombia,1991-04-16,177,78,Right,Atalanta,9,Serie A,ST,15500000.0,69000.0,Attacker,South America,29
224232,N. Barella,Nicolò Barella,Italy,1997-02-07,175,68,Right,Inter,23,Serie A,CM CAM,21500000.0,60000.0,Midfielder,Europe,23
219985,M. Vecino,Matías Vecino Falero,Uruguay,1991-08-24,187,81,Right,Inter,8,Serie A,CDM,13500000.0,63000.0,Midfielder,South America,29
227535,R. Bentancur,Rodrigo Bentancur Colmán,Uruguay,1997-06-25,187,78,Right,Juventus,30,Serie A,CM,20500000.0,91000.0,Midfielder,South America,23
165109,S. Radu,Ştefan Daniel Radu,Romania,1986-10-22,182,78,Left,Lazio,26,Serie A,CB,9500000.0,51000.0,Defender,Europe,33
